"","x"
"1389",319.969
"1390",193.87
"1391",530.835
"1392",76.406
"1393",1252.785
"1394",1584.975
"1395",220.746
"1396",76.936
"1397",9.313
"1398",319.969
"1399",11.055
"1400",47.435
"1401",133.169
"1402",9.611
"1403",76.936
"1404",NA
"1405",56.387
"1406",78.37
"1407",NA
"1408",481.42
"1409",7.684
"1410",220.746
"1411",126.48
"1412",220.828
"1413",8.851
"1414",482.223
"1415",256.793
"1416",77.505
"1417",53.607
"1418",33.895
"1419",53.607
"1420",47.435
"1421",29.812
"1422",628.501
"1423",78.37
"1424",1584.975
"1425",77.455
"1426",33.895
"1427",126.66
"1428",84.083
"1429",51.353
"1430",5.954
"1431",320.988
"1432",405.29
"1433",103.625
"1434",481.42
"1435",211.93
"1436",125.593
"1437",72.001
"1438",84.083
"1439",5.954
"1440",33.895
"1441",35.555
"1442",95.547
"1443",481.42
"1444",NA
"1445",139.216
"1446",60.496
"1447",13.658
"1448",95.184
"1449",65.724
"1450",482.223
"1451",38.364
"1452",125.593
"1453",185.973
"1454",1491.351
"1455",65.724
"1456",35.036
"1457",232.565
"1458",6.771
"1459",568.295
"1460",45.153
"1461",126.48
"1462",253.709
"1463",48.603
"1464",45.153
"1465",126.48
"1466",38.364
"1467",60.908
"1468",5.876
"1469",639.048
"1470",48.8
"1471",73.198
"1472",578.69
"1473",29.812
"1474",77.455
"1475",78.37
"1476",172.833
"1477",77.455
"1478",57.966
"1479",518.271
"1480",135.043
"1481",53.864
"1482",458.45
"1483",267.583
"1484",262.538
"1485",118.535
"1486",53.607
"1487",639.048
"1488",234.703
"1489",411.505
"1490",318.002
"1491",125.593
"1492",113.53
"1493",146.494
"1494",481.42
"1495",411.505
"1496",172.833
"1497",NA
"1498",733.335
"1499",139.216
"1500",125.593
"1501",149.923
"1502",859.763
"1503",172.833
"1504",6.876
"1505",46.602
"1506",95.915
"1507",232.565
"1508",9.796
"1509",1241.072
"1510",220.828
"1511",262.538
"1512",17.889
"1513",6.304
"1514",568.295
"1515",53.723
"1516",40.451
"1517",481.42
"1518",518.271
"1519",56.387
"1520",7.739
"1521",733.335
"1522",214.225
"1523",220.828
"1524",214.225
"1525",267.583
"1526",103.625
"1527",6.876
"1528",103.625
"1529",105.867
"1530",639.048
"1531",220.746
"1532",321.062
"1533",81.569
"1534",17.889
"1535",38.364
"1536",11.055
"1537",29.812
"1538",262.538
"1539",319.969
"1540",194.341
"1541",220.828
"1542",10.981
"1543",89.545
"1544",103.625
"1545",482.223
"1546",234.703
"1547",59.092
"1548",499.118
"1549",220.746
"1550",234.703
"1551",482.223
"1552",8.851
"1553",499.118
"1554",57.966
"1555",1252.785
"1556",113.53
"1557",1491.351
"1558",481.42
"1559",51.353
"1560",59.092
"1561",11.055
"1562",411.505
"1563",95.547
"1564",35.555
"1565",59.935
"1566",68.655
"1567",89.545
"1568",45.446
"1569",276.951
"1570",11.667
"1571",6.304
"1572",89.545
"1573",129.517
"1574",149.923
"1575",72.001
"1576",125.593
"1577",458.45
"1578",59.935
"1579",57.966
"1580",56.387
"1581",58.627
"1582",276.951
"1583",78.37
"1584",253.709
"1585",10.981
"1586",76.936
"1587",185.973
"1588",126.48
"1589",72.001
"1590",231.353
"1591",222.873
"1592",56.387
"1593",72.306
"1594",35.036
"1595",733.335
"1596",10.981
"1597",11.529
"1598",NA
"1599",530.835
"1600",129.517
"1601",214.225
"1602",5.954
"1603",NA
"1604",133.169
"1605",220.746
"1606",146.494
"1607",146.494
"1608",859.763
"1609",93.432
"1610",15.601
"1611",77.903
"1612",518.271
"1613",9.611
"1614",60.496
"1615",499.118
"1616",277.908
"1617",530.835
"1618",318.002
"1619",11.055
"1620",521.243
"1621",568.295
"1622",139.216
"1623",73.198
"1624",638.107
"1625",126.48
"1626",321.062
"1627",318.002
"1628",60.662
"1629",60.496
"1630",65.724
"1631",6.771
"1632",1241.072
"1633",135.043
"1634",10.981
"1635",6.876
"1636",29.812
"1637",232.565
"1638",10.661
"1639",9.796
"1640",39.201
"1641",905.86
"1642",93.432
"1643",60.908
"1644",68.655
"1645",638.107
"1646",103.625
"1647",10.661
"1648",5.954
"1649",10.661
"1650",53.723
"1651",237.512
"1652",518.271
"1653",234.703
"1654",9.776
"1655",98.248
"1656",57.966
"1657",405.29
"1658",6.876
"1659",39.201
"1660",81.234
"1661",113.53
"1662",72.306
"1663",405.29
"1664",220.828
"1665",638.107
"1666",93.423
"1667",9.313
"1668",405.29
"1669",5.825
"1670",276.951
"1671",208.862
"1672",9.313
"1673",118.535
"1674",8.851
"1675",59.935
"1676",211.963
"1677",277.908
"1678",521.243
"1679",6.771
"1680",231.353
"1681",139.216
"1682",125.593
"1683",11.055
"1684",141.73
"1685",733.335
"1686",35.036
"1687",319.969
"1688",482.223
"1689",859.763
"1690",9.611
"1691",95.915
"1692",321.062
"1693",5.954
"1694",193.87
"1695",8.851
"1696",194.341
"1697",905.86
"1698",276.951
"1699",95.915
"1700",53.723
"1701",458.45
"1702",11.529
"1703",60.662
"1704",499.118
"1705",76.406
"1706",11.529
"1707",60.662
"1708",9.796
"1709",126.48
"1710",13.658
"1711",53.607
"1712",220.828
"1713",2860.871
"1714",211.963
"1715",733.335
"1716",65.724
"1717",234.703
"1718",93.423
"1719",68.655
"1720",149.923
"1721",95.915
"1722",2387.087
"1723",568.295
"1724",105.867
"1725",9.776
"1726",57.966
"1727",39.174
"1728",68.655
"1729",72.306
"1730",218.055
"1731",220.746
"1732",NA
